Serie;Pedido_numero;Cliente_numero;Operacao_numero;Uso_numero;Ordem_venda;Emitido_em;Previsao_entrega;Pedido_cliente;DT_embarque;DT_entregue;OnTime;InFull;OnTime_InFull;Ordem_embarque;Transporte;Transportadora_numero;Volume;Especie;Valor_mercadoria;Frete;Seguro;Acrescimos;Peso_liquido;Peso_bruto;Cod_log_entrega;Numero_entrega
0;6396;101;1;51;Remessa Vasilhame Estadual;12/09/2023;16/09/2023;5472;15/09/2023;17/09/2023;0;1;0;5373;Por conta Destintário (FOB);8;17;;550,00;11,00;2,75;0;32,00;32,00;90927;1523
0;6397;191;3;51;Devolução de Vasilhames ou Sacarias;12/09/2023;16/09/2023;5473;14/09/2023;15/09/2023;1;1;1;5374;Por conta Destintário (FOB);4;2;;400,00;8,00;2,00;0;2,00;2,00;91066;723
0;6398;83;0;63;Venda a ordem com IPI;12/09/2023;19/09/2023;5474;17/09/2023;19/09/2023;1;1;1;5375;Por conta Remetente (CIF);4;112000;;16755,20;335,10;83,78;0;0,00;0,00;271924;2345
0;6399;114;3;51;Devolução de Vasilhames ou Sacarias;12/09/2023;13/09/2023;5475;11/09/2023;11/09/2023;1;1;1;5376;Por conta Destintário (FOB);10;29;;87,11;1,74;0,44;0;29,00;58,00;152786;2856
0;6400;162;3;51;Devolução de Vasilhames ou Sacarias;12/09/2023;14/09/2023;5476;13/09/2023;15/09/2023;0;1;0;5377;Por conta Destintário (FOB);6;2;;400,00;8,00;2,00;0;2,00;2,00;27103;2864
0;6401;29;0;21;Venda a Ordem;12/09/2023;12/09/2023;5477;12/09/2023;12/09/2023;1;0;0;5378;Por conta Remetente (CIF);1;990;;8667,45;173,35;43,34;0;283,43;283,43;271924;2345
0;6402;15;3;51;Devolução de Vasilhames ou Sacarias;12/09/2023;19/09/2023;5478;20/09/2023;22/09/2023;0;0;0;5379;Por conta Destintário (FOB);9;2;;400,00;8,00;2,00;0;2,00;2,00;25315;476
0;6403;16;0;57;Venda a Ordem Estadual;13/09/2023;19/09/2023;5479;20/09/2023;22/09/2023;0;0;0;5380;Por conta Remetente (CIF);1;980;1;17754,46;355,09;88,77;0;49064,68;49064,68;90927;1523
0;6404;157;1;51;Remessa Vasilhame Estadual;13/09/2023;19/09/2023;5480;16/09/2023;18/09/2023;1;1;1;5381;Por conta Destintário (FOB);2;17;1;1898,00;37,96;9,49;0;17000,00;17000,00;115570;879
0;6405;140;0;57;Venda a Ordem Estadual;13/09/2023;17/09/2023;5481;16/09/2023;16/09/2023;1;1;1;5382;Por conta Destintário (FOB);8;288;;12993,06;259,86;64,97;0;1384,70;1696,69;268037;2497
0;6406;12;0;21;Venda a Ordem Interestadual;13/09/2023;16/09/2023;5482;17/09/2023;17/09/2023;0;0;0;5383;Por conta Destintário (FOB);7;390;;14642,67;292,85;73,21;0;182,52;182,49;115567;4789
0;6407;76;1;51;Remessa Vasilhame Interestadual;13/09/2023;18/09/2023;5483;19/09/2023;21/09/2023;0;1;0;5384;Por conta Destintário (FOB);9;30;;1050,00;21,00;5,25;0;60,00;60,00;129879;2950
0;6408;88;0;21;Venda a Ordem Interestadual;13/09/2023;20/09/2023;5484;18/09/2023;19/09/2023;1;1;1;5385;Por conta Destintário (FOB);9;3000;1;13083,00;261,66;65,42;0;1092,82;1115,79;129879;2950
0;6409;18;1;51;Remessa Vasilhame Interestadual;13/09/2023;19/09/2023;5485;19/09/2023;21/09/2023;0;1;0;5386;Por conta Destintário (FOB);6;32;;1120,00;22,40;5,60;0;64,00;64,00;25315;476
0;6410;144;1;51;Remessa Vasilhame Interestadual;13/09/2023;19/09/2023;5486;16/09/2023;17/09/2023;1;1;1;5387;Por conta Destintário (FOB);5;29;;1015,00;20,30;5,08;0;58,00;58,00;25315;476
0;6411;24;2;94;Retorno de MP utilizado na Industrialização p/ 3o;13/09/2023;20/09/2023;5487;21/09/2023;23/09/2023;0;1;0;5388;Por conta Destintário (FOB);9;328;;22065,05;441,30;110,33;0;328000,00;328000,00;129879;2950
0;6412;2;0;21;Venda a Ordem;13/09/2023;19/09/2023;5488;19/09/2023;20/09/2023;0;0;0;5389;Por conta Remetente (CIF);10;5040;;29143,13;582,86;145,72;0;3707,21;3707,21;253427;4961
0;6413;191;1;51;Remessa Vasilhame Estadual;13/09/2023;19/09/2023;5489;20/09/2023;20/09/2023;0;0;0;5390;Por conta Destintário (FOB);4;14;;460,00;9,20;2,30;0;26,00;26,00;91066;723
0;6414;16;3;51;Devolução de Vasilhames ou Sacarias;13/09/2023;18/09/2023;5490;17/09/2023;18/09/2023;1;1;1;5391;Por conta Destintário (FOB);6;4;;800,00;16,00;4,00;0;4,00;4,00;90927;1523
0;6415;94;0;21;Venda a Ordem;13/09/2023;19/09/2023;5491;20/09/2023;20/09/2023;0;0;0;5392;Por conta Remetente (CIF);2;5040;;29143,13;582,86;145,72;0;3707,21;3707,21;186755;3893
0;6416;10;0;21;Venda a Ordem Interestadual;14/09/2023;14/09/2023;5492;12/09/2023;12/09/2023;1;0;0;5393;Por conta Destintário (FOB);1;1275;;10032,34;200,65;50,16;0;144,59;144,59;115567;4789
0;6417;141;0;21;Venda a Ordem Interestadual;14/09/2023;21/09/2023;5493;22/09/2023;23/09/2023;0;1;0;5394;Por conta Destintário (FOB);3;1848;;26642,80;532,86;133,21;0;191,08;191,08;22818;4723
0;6418;50;1;51;Remessa Vasilhame Interestadual;14/09/2023;17/09/2023;5494;17/09/2023;17/09/2023;1;0;0;5395;Por conta Destintário (FOB);6;25;;875,00;17,50;4,38;0;50,00;50,00;287413;3002
0;6419;184;0;57;Venda a Ordem Estadual;14/09/2023;17/09/2023;5495;18/09/2023;19/09/2023;0;0;0;5396;Por conta Remetente (CIF);9;980;1;17754,46;355,09;88,77;0;49064,68;49064,68;290144;4822
0;6420;68;1;51;Remessa Vasilhame Interestadual;14/09/2023;19/09/2023;5496;16/09/2023;18/09/2023;1;1;1;5397;Por conta Destintário (FOB);2;28;;980,00;19,60;4,90;0;56,00;56,00;229864;4756
0;6421;4;1;51;Remessa Vasilhame Estadual;14/09/2023;20/09/2023;5497;20/09/2023;20/09/2023;1;0;0;5398;Por conta Destintário (FOB);2;17;1;1898,00;37,96;9,49;0;17000,00;17000,00;152786;2856
0;6422;149;0;21;Venda a Ordem;14/09/2023;16/09/2023;5498;17/09/2023;19/09/2023;0;0;0;5399;Por conta Destintário (FOB);2;504;;13891,95;277,84;69,46;0;388,58;388,58;158219;3724
0;6423;183;3;51;Devolução de Vasilhames ou Sacarias;14/09/2023;19/09/2023;5499;16/09/2023;18/09/2023;1;0;0;5400;Por conta Destintário (FOB);10;14;;33600,00;672,00;168,00;0;14,00;28,00;90927;1523
0;6425;39;0;57;Venda a Ordem Estadual;14/09/2023;20/09/2023;5500;19/09/2023;19/09/2023;1;1;1;5401;Por conta Destintário (FOB);3;486;;28409,52;568,19;142,05;0;519,14;1029,44;119034;1701
0;6426;157;0;21;Venda a Ordem;14/09/2023;19/09/2023;5501;17/09/2023;17/09/2023;1;1;1;5402;Por conta Remetente (CIF);9;6540;;39778,62;795,57;198,89;0;4514,03;4514,03;115570;879
0;6427;46;3;51;Devolução de Vasilhames ou Sacarias;14/09/2023;14/09/2023;5502;12/09/2023;12/09/2023;1;0;0;5403;Por conta Destintário (FOB);6;6;;1200,00;24,00;6,00;0;6,00;6,00;152786;2856
0;6428;118;1;51;Remessa Vasilhame Estadual;14/09/2023;15/09/2023;5503;16/09/2023;17/09/2023;0;1;0;5404;Por conta Destintário (FOB);2;16;;520,00;10,40;2,60;0;30,00;30,00;276541;2497
0;6430;116;0;21;Venda a Ordem Interestadual;15/09/2023;17/09/2023;5504;17/09/2023;18/09/2023;0;1;0;5405;Por conta Destintário (FOB);8;1275;;10032,34;200,65;50,16;0;144,59;144,59;290144;4822
0;6431;67;1;51;Remessa Vasilhame Interestadual;15/09/2023;21/09/2023;5505;18/09/2023;18/09/2023;1;1;1;5406;Por conta Destintário (FOB);5;25;;875,00;17,50;4,38;0;50,00;50,00;189276;4289
0;6432;164;0;21;Venda a Ordem Interestadual;15/09/2023;20/09/2023;5506;19/09/2023;19/09/2023;1;1;1;5407;Por conta Destintário (FOB);5;1275;;10032,34;200,65;50,16;0;144,59;144,59;298740;2916
0;6433;72;0;57;Venda a Ordem Estadual;15/09/2023;16/09/2023;5507;17/09/2023;18/09/2023;0;1;0;5408;Por conta Remetente (CIF);10;4050;1;21331,74;426,63;106,66;0;52593,30;52593,30;129879;2950
0;6434;109;1;51;Remessa Vasilhame Estadual;15/09/2023;16/09/2023;5508;16/09/2023;17/09/2023;0;0;0;5409;Por conta Destintário (FOB);3;24;1;2896,00;57,92;14,48;0;24000,00;24000,00;186755;3893
0;6435;194;0;57;Venda a Ordem Estadual;15/09/2023;22/09/2023;5509;21/09/2023;21/09/2023;1;1;1;5410;Por conta Destintário (FOB);9;486;;28409,52;568,19;142,05;0;519,14;1029,44;25315;476
0;6436;154;0;21;Venda a Ordem;15/09/2023;19/09/2023;5510;17/09/2023;17/09/2023;1;0;0;5411;Por conta Destintário (FOB);10;320;;1733,09;34,66;8,67;0;37,92;47,90;271924;2345
0;6440;40;3;51;Devolução de Vasilhames ou Sacarias;15/09/2023;20/09/2023;5511;19/09/2023;19/09/2023;1;1;1;5412;Por conta Destintário (FOB);4;10;;460,00;9,20;2,30;0;10,00;10,00;119031;8734
0;6442;47;0;63;Venda a ordem com IPI;15/09/2023;22/09/2023;5512;23/09/2023;25/09/2023;0;1;0;5413;Por conta Remetente (CIF);3;4800;;1216,80;24,34;6,08;0;0,00;0,00;271922;956
0;6443;167;3;51;Devolução de Vasilhames ou Sacarias;15/09/2023;15/09/2023;5513;16/09/2023;17/09/2023;0;1;0;5414;Por conta Destintário (FOB);5;8;;17,32;0,35;0,09;0;8,00;16,00;271924;2345
0;6444;39;0;21;Venda a Ordem;15/09/2023;22/09/2023;5514;19/09/2023;21/09/2023;1;1;1;5415;Por conta Remetente (CIF);8;1200;;2241,84;44,84;11,21;0;42,00;51,12;119034;1701
0;6445;9;0;21;Venda a Ordem;15/09/2023;20/09/2023;5515;21/09/2023;23/09/2023;0;0;0;5416;Por conta Remetente (CIF);1;8300;;7541,49;150,83;37,71;0;60,34;71,02;119034;1701
0;6446;162;0;21;Venda a Ordem;15/09/2023;19/09/2023;5516;18/09/2023;20/09/2023;0;1;0;5417;Por conta Remetente (CIF);8;1248;;42054,11;841,08;210,27;0;1198,08;1198,08;27103;2864
0;6447;12;0;21;Venda a Ordem;15/09/2023;17/09/2023;5517;18/09/2023;18/09/2023;0;0;0;5418;Por conta Destintário (FOB);10;360;;9922,82;198,46;49,61;0;277,56;277,56;115567;4789
0;6448;175;3;51;Devolução de Vasilhames ou Sacarias;15/09/2023;19/09/2023;5518;16/09/2023;17/09/2023;1;0;0;5419;Por conta Destintário (FOB);9;26;;39000,00;780,00;195,00;0;26,00;26,00;90927;1523
0;6449;65;1;75;Remessa teste com retorno;15/09/2023;21/09/2023;5519;19/09/2023;21/09/2023;1;1;1;5420;Por conta Destintário (FOB);10;126;UN;824818,77;16496,38;4124,09;0;8125,00;8125,00;186755;3893
0;6450;167;1;51;Remessa Vasilhame Estadual;15/09/2023;15/09/2023;5520;13/09/2023;15/09/2023;1;1;1;5421;Por conta Destintário (FOB);6;11;;385,00;7,70;1,93;0;22,00;22,00;271924;2345
0;6451;126;1;51;Remessa Vasilhame Estadual;15/09/2023;15/09/2023;5521;15/09/2023;16/09/2023;0;1;0;5422;Por conta Destintário (FOB);2;10;;350,00;7,00;1,75;0;20,00;20,00;201383;3721
0;6452;36;3;51;Devolução de Vasilhames ou Sacarias;15/09/2023;20/09/2023;5522;20/09/2023;21/09/2023;0;0;0;5423;Por conta Destintário (FOB);2;10;;24000,00;480,00;120,00;0;10,00;20,00;201383;3721
0;6453;140;0;21;Venda a Ordem;18/09/2023;23/09/2023;5523;24/09/2023;25/09/2023;0;1;0;5424;Por conta Remetente (CIF);7;2500;;2340,00;46,80;11,70;0;35,00;40,00;268037;2497
0;6454;155;1;51;Remessa Vasilhame Estadual;18/09/2023;25/09/2023;5524;24/09/2023;25/09/2023;1;1;1;5425;Por conta Destintário (FOB);4;6;;200,00;4,00;1,00;0;11,00;11,00;115567;4789
0;6455;179;0;21;Venda a Ordem;18/09/2023;23/09/2023;5525;22/09/2023;22/09/2023;1;1;1;5426;Por conta Remetente (CIF);1;18940;;119520,60;2390,41;597,60;0;15128,32;15128,32;90927;1523
0;6456;103;1;51;Remessa Vasilhame Estadual;18/09/2023;24/09/2023;5526;21/09/2023;22/09/2023;1;1;1;5427;Por conta Destintário (FOB);1;64;;2000,00;40,00;10,00;0;124,00;124,00;115564;9876
0;6457;105;3;51;Devolução de Vasilhames ou Sacarias;18/09/2023;23/09/2023;5527;24/09/2023;24/09/2023;0;1;0;5428;Por conta Destintário (FOB);8;12;;2400,00;48,00;12,00;0;12,00;12,00;186755;3893
0;6460;102;0;21;Venda a Ordem;18/09/2023;22/09/2023;5528;20/09/2023;21/09/2023;1;1;1;5429;Por conta Destintário (FOB);3;216;1;1224,98;24,50;6,12;0;648,00;648,00;186755;3893
0;6462;73;3;51;Devolução de Vasilhames ou Sacarias;18/09/2023;24/09/2023;5529;22/09/2023;22/09/2023;1;0;0;5430;Por conta Destintário (FOB);3;4;;121,16;2,42;0,61;0;40000,00;40000,00;129879;2950
0;6463;116;0;21;Venda a Ordem;18/09/2023;24/09/2023;5530;23/09/2023;24/09/2023;1;1;1;5431;Por conta Remetente (CIF);10;2040;;3712,80;74,26;18,56;0;30,60;34,48;290144;4822
0;6464;90;0;57;Venda a Ordem Estadual;19/09/2023;19/09/2023;5531;20/09/2023;21/09/2023;0;0;0;5432;Por conta Remetente (CIF);7;1050;1;19022,64;380,45;95,11;0;52569,30;52569,30;271924;2345
0;6465;161;1;51;Remessa Vasilhame Estadual;19/09/2023;19/09/2023;5532;17/09/2023;19/09/2023;1;0;0;5433;Por conta Destintário (FOB);7;17;1;1898,00;37,96;9,49;0;17000,00;17000,00;242536;2115
0;6466;127;0;57;Venda a Ordem Estadual;19/09/2023;24/09/2023;5533;24/09/2023;25/09/2023;0;1;0;5434;Por conta Remetente (CIF);5;350;1;6340,88;126,82;31,70;0;17523,10;17523,10;201383;3721
0;6467;32;1;51;Remessa Vasilhame Estadual;19/09/2023;19/09/2023;5534;20/09/2023;21/09/2023;0;1;0;5435;Por conta Destintário (FOB);2;7;1;998,00;19,96;4,99;0;7000,00;7000,00;245112;1997
0;6468;66;0;21;Venda a Ordem Interestadual;19/09/2023;19/09/2023;5535;20/09/2023;22/09/2023;0;0;0;5436;Por conta Destintário (FOB);3;1170;;43928,00;878,56;219,64;0;547,56;547,47;303183;2178
0;6469;27;1;51;Remessa Vasilhame Interestadual;19/09/2023;25/09/2023;5536;22/09/2023;23/09/2023;1;0;0;5437;Por conta Destintário (FOB);1;90;;3150,00;63,00;15,75;0;180,00;180,00;186753;987
0;6470;119;0;21;Venda a Ordem Interestadual;19/09/2023;19/09/2023;5537;18/09/2023;19/09/2023;1;1;1;5438;Por conta Destintário (FOB);4;5600;1;16797,02;335,94;83,99;0;146,20;150,19;129879;2950
0;6471;1;0;21;Venda a Ordem Interestadual;19/09/2023;26/09/2023;5538;25/09/2023;27/09/2023;0;1;0;5439;Por conta Destintário (FOB);7;3100;1;13292,92;265,86;66,46;0;561,33;1415,16;115567;4789
0;6472;38;1;51;Remessa Vasilhame Interestadual;19/09/2023;26/09/2023;5539;25/09/2023;26/09/2023;1;0;0;5440;Por conta Destintário (FOB);5;29;;1015,00;20,30;5,08;0;58,00;58,00;28019;4350
0;6473;50;1;51;Remessa Vasilhame Interestadual;19/09/2023;20/09/2023;5540;17/09/2023;17/09/2023;1;1;1;5441;Por conta Destintário (FOB);5;30;;1050,00;21,00;5,25;0;60,00;60,00;287413;3002
0;6474;183;0;21;Venda a Ordem Interestadual;19/09/2023;26/09/2023;5541;25/09/2023;27/09/2023;0;1;0;5442;Por conta Destintário (FOB);5;3440;;13394,66;267,89;66,97;0;1515,99;1539,08;90927;1523
0;6475;67;1;51;Remessa Vasilhame Interestadual;19/09/2023;22/09/2023;5542;23/09/2023;24/09/2023;0;1;0;5443;Por conta Destintário (FOB);8;25;;875,00;17,50;4,38;0;50,00;50,00;189276;4289
0;6476;32;0;21;Venda a Ordem;19/09/2023;22/09/2023;5543;22/09/2023;22/09/2023;1;1;1;5444;Por conta Remetente (CIF);1;4500;;4212,00;84,24;21,06;0;63,00;72,00;245112;1997
0;6477;145;0;21;Venda a Ordem;19/09/2023;23/09/2023;5544;22/09/2023;23/09/2023;1;0;0;5445;Por conta Remetente (CIF);5;11155;;55038,34;1100,77;275,19;0;5635,06;5635,06;115567;4789
0;6478;114;1;51;Remessa Vasilhame Estadual;19/09/2023;19/09/2023;5545;16/09/2023;18/09/2023;1;1;1;5446;Por conta Destintário (FOB);4;10;;350,00;7,00;1,75;0;19,00;19,00;152786;2856
0;6479;133;1;51;Remessa Vasilhame Estadual;19/09/2023;21/09/2023;5546;18/09/2023;19/09/2023;1;1;1;5447;Por conta Destintário (FOB);9;33;;1050,00;21,00;5,25;0;63,00;63,00;268935;1489
0;6480;112;0;21;Venda a Ordem;19/09/2023;24/09/2023;5547;22/09/2023;22/09/2023;1;1;1;5448;Por conta Remetente (CIF);5;880;;2713,22;54,26;13,57;0;893,20;1776,72;271924;2345
0;6481;135;3;51;Devolução de Vasilhames ou Sacarias;19/09/2023;25/09/2023;5548;26/09/2023;26/09/2023;0;1;0;5449;Por conta Destintário (FOB);5;8;;1600,00;32,00;8,00;0;8,00;8,00;28019;4350
0;6482;2;1;51;Remessa Vasilhame Estadual;19/09/2023;25/09/2023;5549;23/09/2023;25/09/2023;1;1;1;5450;Por conta Destintário (FOB);7;5;;170,00;3,40;0,85;0;9,00;9,00;253427;4961
0;6483;9;0;57;Venda a Ordem Estadual;20/09/2023;27/09/2023;5550;26/09/2023;28/09/2023;0;1;0;5451;Por conta Destintário (FOB);4;1080;;15275,09;305,50;76,38;0;2160,09;3389,67;119034;1701
0;6484;89;0;21;Venda a Ordem;20/09/2023;22/09/2023;5551;19/09/2023;20/09/2023;1;0;0;5452;Por conta Destintário (FOB);9;216;;5953,69;119,07;29,77;0;166,54;166,54;129879;2950
0;6485;199;3;51;Devolução de Vasilhames ou Sacarias;20/09/2023;24/09/2023;5552;21/09/2023;23/09/2023;1;1;1;5453;Por conta Destintário (FOB);7;6;;14400,00;288,00;72,00;0;6,00;12,00;186755;3893
0;6486;192;0;63;Venda a ordem com IPI;20/09/2023;22/09/2023;5553;20/09/2023;20/09/2023;1;1;1;5454;Por conta Remetente (CIF);1;235200;;53652,00;1073,04;268,26;0;0,00;0,00;212994;3406
0;6487;194;3;51;Devolução de Vasilhames ou Sacarias;20/09/2023;23/09/2023;5554;21/09/2023;22/09/2023;1;0;0;5455;Por conta Destintário (FOB);4;121;;286,29;5,73;1,43;0;121,00;242,00;25315;476
0;6488;50;0;21;Venda a Ordem;20/09/2023;25/09/2023;5555;26/09/2023;27/09/2023;0;1;0;5456;Por conta Remetente (CIF);5;8160;;55212,36;1104,25;276,06;0;4704,00;5366,64;287413;3002
0;6489;111;1;51;Remessa Vasilhame Estadual;20/09/2023;26/09/2023;5556;25/09/2023;27/09/2023;0;1;0;5457;Por conta Destintário (FOB);10;16;;540,00;10,80;2,70;0;29,00;29,00;152786;2856
0;6490;43;3;51;Devolução de Vasilhames ou Sacarias;20/09/2023;27/09/2023;5557;26/09/2023;28/09/2023;0;1;0;5458;Por conta Destintário (FOB);7;10;;2000,00;40,00;10,00;0;10,00;10,00;119036;765
0;6491;46;0;57;Venda a Ordem Estadual;21/09/2023;24/09/2023;5558;24/09/2023;25/09/2023;0;1;0;5459;Por conta Destintário (FOB);1;972;;56819,04;1136,38;284,10;0;1038,27;2058,87;152786;2856
0;6493;86;0;21;Venda a Ordem;21/09/2023;22/09/2023;5559;22/09/2023;24/09/2023;0;1;0;5460;Por conta Destintário (FOB);9;840;;3339,17;66,78;16,70;0;18,90;438,90;115567;4789
0;6494;100;3;51;Devolução de Vasilhames ou Sacarias;21/09/2023;26/09/2023;5560;25/09/2023;27/09/2023;0;1;0;5461;Por conta Destintário (FOB);4;4;;184,00;3,68;0,92;0;4,00;4,00;271924;2345
0;6495;140;0;21;Venda a Ordem;21/09/2023;21/09/2023;5561;22/09/2023;24/09/2023;0;1;0;5462;Por conta Remetente (CIF);3;9385;1;61387,56;1227,75;306,94;0;5598,59;6482,11;268037;2497
0;6496;193;1;51;Remessa Vasilhame Estadual;21/09/2023;23/09/2023;5562;22/09/2023;24/09/2023;0;1;0;5463;Por conta Destintário (FOB);3;19;;630,00;12,60;3,15;0;35,00;35,00;199444;4237
0;6497;71;3;51;Devolução de Vasilhames ou Sacarias;21/09/2023;25/09/2023;5563;23/09/2023;25/09/2023;1;0;0;5464;Por conta Destintário (FOB);9;11;;2200,00;44,00;11,00;0;11,00;11,00;129879;2950
0;6498;124;0;57;Venda a Ordem Estadual;21/09/2023;22/09/2023;5564;20/09/2023;20/09/2023;1;1;1;5465;Por conta Destintário (FOB);8;168;;7609,91;152,20;38,05;0;0,09;288,48;129879;2950
0;6499;115;0;21;Venda a Ordem Interestadual;21/09/2023;23/09/2023;5565;22/09/2023;22/09/2023;1;1;1;5466;Por conta Destintário (FOB);3;2000;1;1972,40;39,45;9,86;0;25,80;25,72;152786;2856
0;6500;55;1;51;Remessa Vasilhame Interestadual;21/09/2023;23/09/2023;5566;22/09/2023;22/09/2023;1;1;1;5467;Por conta Destintário (FOB);8;4;;140,00;2,80;0,70;0;8,00;8,00;119032;98
0;6501;46;0;21;Venda a Ordem;22/09/2023;23/09/2023;5567;23/09/2023;23/09/2023;1;0;0;5468;Por conta Remetente (CIF);9;5560;;5616,79;112,34;28,08;0;82,60;102,46;152786;2856
0;6502;167;0;21;Venda a Ordem;22/09/2023;27/09/2023;5568;28/09/2023;30/09/2023;0;0;0;5469;Por conta Remetente (CIF);2;8600;;6235,98;124,72;31,18;0;54,47;62,23;271924;2345
0;6503;59;0;21;Venda a Ordem;22/09/2023;26/09/2023;5569;25/09/2023;26/09/2023;1;1;1;5470;Por conta Destintário (FOB);9;516;;6285,10;125,70;31,43;0;176,14;178,03;186755;3893
0;6504;185;0;63;Venda a ordem com IPI;22/09/2023;22/09/2023;5570;21/09/2023;21/09/2023;1;1;1;5471;Por conta Remetente (CIF);8;37400;;12814,98;256,30;64,07;0;1,68;1,68;25315;476
0;6505;53;0;21;Venda a Ordem Interestadual;22/09/2023;22/09/2023;5571;21/09/2023;22/09/2023;1;1;1;5472;Por conta Destintário (FOB);6;2607;1;13427,27;268,55;67,14;0;112,77;573,50;22818;4723
0;6506;132;0;57;Venda a Ordem Estadual;22/09/2023;29/09/2023;5572;26/09/2023;26/09/2023;1;1;1;5473;Por conta Remetente (CIF);7;1050;1;19022,64;380,45;95,11;0;52569,30;52569,30;290144;4822
0;6507;163;1;51;Remessa Vasilhame Estadual;22/09/2023;22/09/2023;5573;19/09/2023;20/09/2023;1;0;0;5474;Por conta Destintário (FOB);1;17;1;1898,00;37,96;9,49;0;17000,00;17000,00;115567;4789
0;6508;175;1;51;Remessa Vasilhame Interestadual;22/09/2023;29/09/2023;5574;28/09/2023;29/09/2023;1;0;0;5475;Por conta Destintário (FOB);2;16;;560,00;11,20;2,80;0;32,00;32,00;90927;1523
0;6509;122;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;29/09/2023;5575;30/09/2023;02/10/2023;0;1;0;5476;Por conta Destintário (FOB);6;100;;265,15;5,30;1,33;0;100,00;200,00;152786;2856
0;6511;3;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;23/09/2023;5576;21/09/2023;23/09/2023;1;1;1;5477;Por conta Destintário (FOB);4;8;;14492,00;289,84;72,46;0;8,00;14,00;199382;4667
0;6512;81;1;51;Remessa Vasilhame Estadual;22/09/2023;25/09/2023;5577;26/09/2023;27/09/2023;0;0;0;5478;Por conta Destintário (FOB);4;8;;280,00;5,60;1,40;0;16,00;16,00;293282;4992
0;6513;111;1;51;Remessa Vasilhame Estadual;22/09/2023;24/09/2023;5578;21/09/2023;23/09/2023;1;1;1;5479;Por conta Destintário (FOB);5;21;;735,00;14,70;3,68;0;42,00;42,00;152786;2856
0;6514;41;0;63;Venda a ordem com IPI;22/09/2023;22/09/2023;5579;22/09/2023;24/09/2023;0;0;0;5480;Por conta Remetente (CIF);8;12150;;6581,66;131,63;32,91;0;2,07;2,07;290144;4822
0;6515;11;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;28/09/2023;5580;29/09/2023;29/09/2023;0;1;0;5481;Por conta Destintário (FOB);6;55;;143,40;2,87;0,72;0;55,00;110,00;158219;3724
0;6516;97;0;21;Venda a Ordem;22/09/2023;23/09/2023;5581;23/09/2023;24/09/2023;0;1;0;5482;Por conta Destintário (FOB);3;456;1;12711,24;254,22;63,56;0;357,50;357,50;271924;2345
0;6517;160;0;21;Venda a Ordem;22/09/2023;25/09/2023;5582;25/09/2023;27/09/2023;0;1;0;5483;Por conta Remetente (CIF);10;1248;;41991,96;839,84;209,96;0;1198,08;1198,08;196723;3824
0;6518;71;0;21;Venda a Ordem;22/09/2023;25/09/2023;5583;25/09/2023;27/09/2023;0;1;0;5484;Por conta Destintário (FOB);3;92;;497,03;9,94;2,49;0;7,31;53,31;129879;2950
0;6519;105;0;57;Venda a Ordem Estadual;22/09/2023;28/09/2023;5584;29/09/2023;30/09/2023;0;1;0;5485;Por conta Destintário (FOB);3;112;;5073,28;101,47;25,37;0;0,06;192,32;186755;3893
0;6520;89;0;21;Venda a Ordem;22/09/2023;25/09/2023;5585;22/09/2023;23/09/2023;1;0;0;5486;Por conta Remetente (CIF);9;7045;1;43635,90;872,72;218,18;0;4645,45;6191,61;129879;2950
0;6521;136;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;28/09/2023;5586;26/09/2023;27/09/2023;1;1;1;5487;Por conta Destintário (FOB);10;2;;92,00;1,84;0,46;0;2,00;2,00;291847;2865
0;6522;160;1;51;Remessa Vasilhame Estadual;22/09/2023;23/09/2023;5587;24/09/2023;25/09/2023;0;1;0;5488;Por conta Destintário (FOB);10;12;;440,00;8,80;2,20;0;20,00;20,00;196723;3824
0;6523;124;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;24/09/2023;5588;21/09/2023;21/09/2023;1;1;1;5489;Por conta Destintário (FOB);6;14;;2800,00;56,00;14,00;0;14,00;14,00;129879;2950
0;6524;62;1;51;Remessa Vasilhame Estadual;22/09/2023;22/09/2023;5589;19/09/2023;20/09/2023;1;1;1;5490;Por conta Destintário (FOB);9;19;;650,00;13,00;3,25;0;34,00;34,00;90927;1523
0;6525;64;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;26/09/2023;5590;26/09/2023;28/09/2023;0;1;0;5491;Por conta Destintário (FOB);10;7;;1400,00;28,00;7,00;0;7,00;7,00;290925;8756
0;6527;176;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;28/09/2023;5591;26/09/2023;27/09/2023;1;1;1;5492;Por conta Destintário (FOB);5;6;;14287,20;285,74;71,44;0;4,00;8,00;290144;4822
0;6528;8;3;51;Devolução de Vasilhames ou Sacarias;22/09/2023;24/09/2023;5592;23/09/2023;23/09/2023;1;1;1;5493;Por conta Destintário (FOB);8;26;;39000,00;780,00;195,00;0;26,00;26,00;271924;2345
0;6530;178;0;21;Venda a Ordem Interestadual;23/09/2023;27/09/2023;5593;27/09/2023;29/09/2023;0;1;0;5494;Por conta Destintário (FOB);4;194;1;2400,38;48,01;12,00;0;17,27;17,27;115567;4789
